credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,home_improvement,0.121,780.86,80000,16.73,819,38930,0,0,5578,0.089,0,1
1,credit_card,0.101,484.51,55000,13.46,664,40148,0,0,15168,0.48,0,1
1,home_improvement,0.062,122.04,35000,16.87,804,36404,0,0,142,0.005,0,1
1,debt_consolidation,0.081,812.59,140275,24.62,694,31898,2,0,36976,0.642,0,1
1,debt_consolidation,0.068,92.4,38400,13.5,754,39448,0,0,6507,0.201,0,1
1,credit_card,0.068,338.8,55000,8.47,684,40026,0,0,10486,0.485,0,1
1,credit_card,0.075,155.44,60000,11.8,724,39142,0,0,8976,0.302,0,1
1,debt_consolidation,0.101,271.33,60000,12.06,719,40756,1,0,4446,0.236,0,1
1,credit_card,0.121,399.32,78000,14.51,679,38292,0,0,30139,0.659,0,1
1,major_purchase,0.096,48.11,47000,12.69,679,36342,0,1,3721,0.335,0,1
1,other,0.229,77.32,0,,714,38961,2,0,1359,0.1,0,1
1,medical,0.14,307.73,85000,5.69,704,39234,0,0,3566,0.392,0,1
1,credit_card,0.268,911.95,50000,31.42,679,41395,0,0,13695,0.778,0,1
1,credit_card,0.155,523.59,65000,30.23,674,38139,1,0,14733,0.982,0,1
1,home_improvement,0.106,227.72,35000,33.33,714,34669,1,0,2424,0.142,0,1
1,debt_consolidation,0.068,308,130000,29.28,729,27912,0,0,169684,0.462,0,1
1,debt_consolidation,0.219,1067.17,54000,16.8,674,33878,1,0,12915,0.397,1,1
1,debt_consolidation,0.239,39.17,50000,29.86,704,37377,0,0,9338,0.494,1,1
1,other,0.14,95.74,30000,0,739,41883,0,0,0,0,0,1
1,debt_consolidation,0.096,160.36,60000,11.02,664,37773,0,1,3976,0.663,0,1
1,debt_consolidation,0.101,484.51,80000,34.83,724,38899,0,0,14386,0.545,0,1
1,credit_card,0.111,761.86,112000,22.66,699,36923,0,0,65891,0.598,0,1
1,debt_consolidation,0.075,139.9,41588,33.33,784,38200,0,0,5070,0.032,0,1
1,debt_consolidation,0.131,341.76,60000,24.38,754,32051,0,0,10881,0.289,0,1
1,major_purchase,0.068,308,85000,21.74,804,37681,0,0,2099,0.03,0,1
1,debt_consolidation,0.106,390.37,54000,19.76,714,39142,0,0,6474,0.83,0,1
1,credit_card,0.081,62.75,28000,17.23,709,41944,1,0,1932,0.261,0,1
1,home_improvement,0.145,1032.93,150000,5.33,664,38687,0,0,0,0,0,1
1,debt_consolidation,0.204,225.11,35000,14.54,704,35947,1,1,1847,0.089,0,1
1,debt_consolidation,0.068,739.19,140000,12.7,729,36373,1,1,6961,0.148,0,1
1,credit_card,0.053,180.67,100000,6.05,744,42005,1,0,8245,0.309,0,1
1,debt_consolidation,0.062,457.63,79500,11.56,694,38322,0,0,21560,0.726,0,1
1,credit_card,0.106,374.11,90000,36.6,719,37681,2,0,10155,0.289,0,1
1,debt_consolidation,0.145,165.27,24000,6.75,689,39114,1,0,3502,0.432,1,1
1,debt_consolidation,0.101,387.61,95000,23.45,714,37226,0,0,36299,0.604,0,1
1,debt_consolidation,0.131,330.37,60000,17.19,719,37956,0,0,21784,0.547,0,1
1,debt_consolidation,0.165,353.85,135000,23.84,704,33878,0,1,12324,0.649,0,1
1,other,0.145,123.96,43866,18.03,684,37530,1,0,8250,0.833,0,1
1,debt_consolidation,0.145,1032.93,151000,35.09,714,33909,0,0,112876,0.907,0,1
1,other,0.081,470.6,44692.96,12.08,789,40695,0,0,5461,0.255,0,1
1,home_improvement,0.145,137.73,55000,17.06,664,39142,2,0,13443,0.689,1,1
1,credit_card,0.075,1032.12,99999,24.77,744,30651,3,0,17502,0.178,0,1
1,debt_consolidation,0.155,601.2,130000,13.11,679,36342,1,0,4089,0.155,1,1
1,credit_card,0.081,219.62,24000,3.5,764,37316,0,0,1969,0.226,0,1
1,debt_consolidation,0.111,245.72,44600,1.35,674,31929,1,0,562,0.031,1,1
1,house,0.068,1077.99,320000,15.53,709,36557,0,0,57145,0.516,0,1
1,debt_consolidation,0.081,276.87,104000,15.67,724,37895,1,0,6517,0.309,0,1
1,major_purchase,0.194,176.97,41874,31.3,704,38718,0,0,481,0.141,0,1
1,home_improvement,0.219,963.68,31200,67.58,694,41609,1,0,21802,0.348,0,1
1,credit_card,0.075,480.46,69000,19.63,734,37104,0,0,21807,0.27,0,1
1,other,0.062,1220.33,140000,8.24,779,34001,0,1,442,0.006,0,1
1,debt_consolidation,0.101,96.91,46487,18.51,739,26785,0,1,8304,0.345,0,1
1,credit_card,0.075,202.08,25000,12.72,724,35096,0,0,4852,0.189,1,1
1,credit_card,0.194,287.9,68000,22.94,674,38749,0,0,15572,0.343,0,1
1,credit_card,0.111,1146.69,135200,11.13,719,30437,0,0,29239,0.456,0,1
1,debt_consolidation,0.131,202.34,80000,14.72,699,30164,0,0,3577,0.185,1,1
1,debt_consolidation,0.062,268.48,46000,7.23,759,32295,0,0,2528,0.111,0,1
1,debt_consolidation,0.106,260.25,55000,8.53,679,41699,0,0,11761,0.557,0,1
1,home_improvement,0.121,266.22,37000,7.1,684,38626,1,0,887,0.127,0,1
1,other,0.219,304.91,45000,22.83,669,41275,1,1,7470,0.445,0,1
1,credit_card,0.204,574.3,115000,3.86,674,38899,1,0,12572,0.574,1,1
1,debt_consolidation,0.111,491.44,50000,34.64,704,36251,0,2,10885,0.309,0,1
1,credit_card,0.145,523.35,30000,17.08,694,41487,0,0,1164,0.647,0,1
1,small_business,0.096,801.76,150000,14.36,689,33239,1,2,54420,0.241,0,1
1,debt_consolidation,0.194,265.46,75000,13.39,679,34455,0,1,13624,0.495,0,1
1,debt_consolidation,0.131,236.07,60000,9.54,684,36557,0,0,0,,0,1
1,other,0.121,499.15,50000,0.36,699,38777,0,0,1004,0.066,0,1
1,credit_card,0.075,994.82,130000,18.84,754,39417,0,0,21299,0.246,0,1
1,debt_consolidation,0.287,852.44,110000,26.19,669,39142,1,0,18092,0.83,0,1
1,other,0.101,744.86,225000,6.05,749,38108,1,0,199,0.002,1,1
1,debt_consolidation,0.068,261.8,52000,17.15,674,36434,0,0,8293,0.601,1,1
1,debt_consolidation,0.229,386.58,36000,36.5,684,39022,0,0,12737,0.63,0,1
1,other,0.145,941.55,69000,12.59,674,38687,1,0,0,0,1,1
1,debt_consolidation,0.111,282.98,60000,21.18,754,34639,0,1,9664,0.182,0,1
1,debt_consolidation,0.155,240.48,38000,12.07,749,35490,2,0,2581,0.048,0,1
1,credit_card,0.155,191.99,72000,20.23,669,41730,1,0,12509,0.409,0,1
1,credit_card,0.075,217.62,55000,18.42,714,38384,1,0,9930,0.46,1,1
1,debt_consolidation,0.145,564.93,68000,14.58,729,38808,1,0,10208,0.526,0,1
1,debt_consolidation,0.053,963.53,90000,4.73,754,36831,0,0,18538,0.276,0,1
1,debt_consolidation,0.068,523.6,110000,7.14,769,36861,0,0,13931,0.155,0,1
1,credit_card,0.075,512.95,40700,25.95,789,36526,0,0,1270,0.021,0,1
1,moving,0.081,470.6,72041,15.46,734,35796,1,0,3378,0.162,1,1
1,credit_card,0.121,665.53,45000,16.75,694,41548,0,1,10536,0.212,0,1
1,credit_card,0.096,160.36,45000,6.51,689,40725,1,0,3904,0.31,0,1
1,credit_card,0.131,1079.14,53000,35.48,674,37653,2,0,18092,0.492,0,1
1,debt_consolidation,0.101,193.81,32000,6.04,719,42064,0,0,24,0.015,0,1
1,credit_card,0.062,152.55,35000,15.33,789,38930,0,0,4146,0.159,0,1
1,debt_consolidation,0.155,157.08,12000,19.5,719,36465,0,0,4751,0.495,0,1
1,debt_consolidation,0.053,752.76,95000,10.11,769,40909,1,0,13092,0.087,0,1
1,home_improvement,0.096,224.5,60000,11.44,769,38169,0,0,1328,0.237,0,1
1,debt_consolidation,0.121,669.31,100000,27.73,689,38596,0,0,16934,0.659,0,1
1,credit_card,0.101,323.01,65000,16.41,714,37530,1,0,12599,0.405,0,1
1,home_improvement,0.106,975.93,250000,8.02,664,37803,0,6,30541,0.828,0,1
1,car,0.101,167.97,45000,18.83,734,37834,0,1,748,0.097,0,1
1,other,0.053,120.45,60000,6.5,819,33482,0,0,3947,0.125,0,1
1,debt_consolidation,0.145,826.34,77000,18.31,704,39753,1,0,7436,0.117,0,1
1,moving,0.075,161.66,50000,5.59,764,41518,0,0,3069,0.099,0,1
1,debt_consolidation,0.258,298.29,35000,15.16,699,39114,0,0,3921,0.98,0,1
1,debt_consolidation,0.155,349.06,60000,20.42,674,39142,0,0,8722,0.289,0,1
1,debt_consolidation,0.101,161.51,83679,23.16,714,29618,1,6,4101,0.299,0,1
1,major_purchase,0.075,700.67,143000,5.66,784,35674,0,0,7118,0.116,0,1
1,debt_consolidation,0.075,279.8,104500,14.73,724,39142,1,0,1088,0.031,0,1
1,other,0.101,129.21,30000,18.12,724,37043,1,0,211,0.027,1,1
1,small_business,0.121,892.41,185000,7.14,699,37438,0,0,9072,0.449,1,1
1,other,0.068,1077.99,103000,25.08,684,35096,0,0,2578,0.215,0,1
1,credit_card,0.081,313.74,55000,21.45,684,40756,0,0,17750,0.896,0,1
1,medical,0.14,612.37,60000,4.58,744,41671,0,0,3019,0.431,0,1
1,major_purchase,0.053,234.87,60000,8.02,764,37196,0,0,13542,0.162,0,1
1,debt_consolidation,0.14,812.92,147000,22.96,699,40878,0,0,26198,0.479,1,1
1,major_purchase,0.101,77.53,36400,26.05,769,38657,0,0,1280,0.03,0,1
1,house,0.111,245.72,67800,26.37,674,38443,0,0,18609,0.402,1,1
1,debt_consolidation,0.194,1474.75,56000,15.56,684,36495,1,0,19892,0.578,0,1
1,debt_consolidation,0.101,161.51,40762,6.83,674,38626,0,0,9091,0.494,0,1
1,debt_consolidation,0.121,1164.68,165000,23.85,664,35004,0,0,64794,0.793,0,1
1,home_improvement,0.145,294.24,61171,11.69,679,40940,0,0,12190,0.572,1,1
1,debt_consolidation,0.081,784.34,91200,0,749,36130,1,0,0,0,0,1
1,debt_consolidation,0.121,998.3,54000,41.16,709,37561,0,0,47498,0.642,0,1
1,medical,0.219,190.57,30000,21.96,669,40787,0,0,729,0.384,0,1
1,house,0.14,341.93,96000,18.83,684,38473,1,0,955,0.061,0,1
1,debt_consolidation,0.229,463.9,110000,15.82,674,38322,0,1,19930,0.972,0,1
1,debt_consolidation,0.068,462,46800,25.77,744,39356,0,0,9484,0.319,0,1
1,debt_consolidation,0.194,732.83,74000,33.83,744,39387,1,0,18373,0.806,0,1
1,credit_card,0.185,363.79,95000,15.45,694,38687,1,0,23748,0.339,0,1
1,debt_consolidation,0.204,683.74,170000,28,704,34060,0,0,35677,0.682,0,1
1,home_improvement,0.096,517.14,190000,22.29,714,30987,1,0,40259,0.45,0,1
1,car,0.145,241.02,31200,0,719,38626,0,0,0,0,0,1
1,credit_card,0.081,189.03,45000,23.81,729,38261,0,0,107,0.005,0,1
1,home_improvement,0.075,373.06,41500,16.86,794,39022,2,0,0,0,0,1
1,major_purchase,0.081,131.77,90000,1.47,704,39539,0,0,2379,0.164,0,1
1,home_improvement,0.062,274.58,62000,6.88,719,38473,0,0,2529,0.079,0,1
1,debt_consolidation,0.121,49.92,40000,24.92,714,35886,1,0,3898,0.082,0,1
1,credit_card,0.053,210.78,128000,7.53,754,41275,0,0,12341,0.221,0,1
1,credit_card,0.111,360.39,80000,30.77,699,38808,0,0,5580,0.133,1,1
1,other,0.175,125.61,49400,32.94,694,38838,0,1,6331,0.318,0,1
1,debt_consolidation,0.068,769.99,100000,6.49,684,32843,1,1,4220,0.123,0,1
1,debt_consolidation,0.145,82.64,50000,35.6,699,36831,0,1,2976,0.109,1,1
1,debt_consolidation,0.165,212.31,30000,20.52,689,38838,2,0,1578,0.303,0,1
1,debt_consolidation,0.145,235.39,25000,29.86,744,40148,0,0,3820,0.255,0,1
1,debt_consolidation,0.145,423.7,60000,16.06,709,40057,1,0,9922,0.213,0,1
1,credit_card,0.096,1026.26,75000,25.33,684,37316,0,0,17601,0.642,0,1
1,debt_consolidation,0.096,208.46,48000,16,674,39083,0,0,5341,0.556,0,1
1,home_improvement,0.194,523.45,36000,58.7,664,39052,0,0,14951,0.626,0,1
1,debt_consolidation,0.131,284.8,105500,25.03,704,37681,1,0,30007,0.463,0,1
1,credit_card,0.145,413.17,70000,12.72,684,34820,0,0,11505,0.822,0,1
1,credit_card,0.075,380.36,86000,18.7,769,38018,2,0,25046,0.245,0,1
1,debt_consolidation,0.14,390.01,43000,16.83,689,39142,0,0,12609,0.671,0,1
1,other,0.204,373.63,40000,11.52,674,42125,1,0,1779,0.613,0,1
1,debt_consolidation,0.111,491.44,60000,30.6,779,34790,0,0,4720,0.157,0,1
1,credit_card,0.075,186.53,40000,18.21,709,39142,0,0,9326,0.178,0,1
1,debt_consolidation,0.16,389.18,58000,24.02,684,38047,1,0,7080,0.513,0,1
1,credit_card,0.053,481.77,42000,24.09,734,34943,0,0,19691,0.28,0,1
1,debt_consolidation,0.14,803.52,35000,19.72,709,36708,0,0,6366,0.497,0,1
1,other,0.106,196,80000,1.07,674,37834,3,0,1344,0.066,1,1
1,credit_card,0.068,308,142000,10.34,714,33573,0,0,8028,0.343,0,1
1,credit_card,0.068,1139.58,115000,19.34,674,37104,0,0,34838,0.968,0,1
1,other,0.081,172.56,30000,17.36,694,37956,0,0,601,0.051,0,1
1,debt_consolidation,0.165,442.14,64000,37.64,699,32905,0,4,45362,0.581,0,1
1,debt_consolidation,0.075,108.81,34000,17.05,739,30133,0,1,3679,0.144,1,1
1,debt_consolidation,0.175,502.12,78000,33.54,714,37987,0,0,41730,0.711,0,1
1,home_improvement,0.121,99.83,75000,18.86,679,38018,0,1,4607,0.281,0,1
1,debt_consolidation,0.121,532.43,72500,19.52,689,41426,1,0,8471,0.847,0,1
1,major_purchase,0.248,614.41,275000,16.46,674,36982,1,0,93694,0.735,0,1
1,other,0.101,96.91,53000,39.24,699,33512,0,0,4489,0.44,0,1
1,debt_consolidation,0.145,499.61,73850,27.93,764,40026,0,0,4836,0.22,0,1
1,credit_card,0.155,432.87,53000,29.35,679,37653,0,0,17167,0.673,0,1
1,other,0.101,116.29,35500,31.88,734,27791,1,0,8939,0.365,1,1
1,debt_consolidation,0.185,509.3,49500,28.85,674,39448,0,0,12204,0.494,0,1
1,debt_consolidation,0.14,153.87,41529.6,18.44,709,39508,2,0,2634,0.325,0,1
1,debt_consolidation,0.14,170.97,44000,18.25,664,39569,2,0,5727,0.59,0,1
1,debt_consolidation,0.081,1066.7,110000,20.33,719,35490,1,4,18097,0.555,0,1
1,credit_card,0.131,1079.14,78000,36.83,709,38777,1,0,26139,0.39,0,1
1,home_improvement,0.062,610.17,150000,9.71,724,36130,3,0,21126,0.377,0,1
1,other,0.101,323.01,180000,9.68,669,37803,1,0,1320,0.165,0,1
1,debt_consolidation,0.155,698.12,50000,33.46,719,38718,1,0,20643,0.409,0,1
1,debt_consolidation,0.106,221.7,40000,8.88,729,41153,1,0,9064,0.307,0,1
1,debt_consolidation,0.121,332.77,47500,7.35,694,39934,0,0,12804,0.598,0,1
1,debt_consolidation,0.145,688.62,79000,22.19,729,32933,0,0,17661,0.423,0,1
1,vacation,0.111,131.05,120000,26.48,714,36739,0,1,15252,0.284,0,1
1,debt_consolidation,0.081,564.72,80000,20.97,784,40787,1,0,4227,0.082,0,1
1,credit_card,0.101,193.81,70000,7.66,724,40422,1,0,3549,0.428,0,1
1,debt_consolidation,0.185,727.58,68000,43.91,714,37469,0,0,7845,0.826,0,1
1,other,0.131,346.32,55000,14.97,679,38504,0,0,9329,0.409,0,1
1,debt_consolidation,0.111,262.1,60000,10.2,689,37926,0,0,5208,0.165,1,1
1,debt_consolidation,0.219,631.21,55000,36.61,734,34943,0,0,19443,0.589,0,1
1,credit_card,0.096,384.85,75000,15.81,689,35096,0,0,13295,0.423,1,1
1,debt_consolidation,0.068,138.6,35000,28.81,814,37712,1,0,1656,0.029,0,1
1,credit_card,0.131,318.98,148000,6.84,679,38777,0,0,18966,0.428,0,1
1,credit_card,0.185,640.98,75000,26.19,714,34274,3,0,5381,0.289,0,1
1,credit_card,0.101,323.01,99000,11.43,664,39569,0,0,10545,0.596,0,1
1,major_purchase,0.111,1179.45,72000,4.43,689,42064,0,0,11524,0.348,0,1
1,debt_consolidation,0.131,337.23,42000,11.29,714,39142,1,0,194,0.019,0,1
1,home_improvement,0.131,227.84,73904,15.59,704,37865,0,0,6339,0.187,0,1
1,debt_consolidation,0.165,389.24,65000,14.91,684,23621,2,0,13093,0.693,0,1
1,debt_consolidation,0.145,482.04,52000,11.49,669,40452,0,0,13501,0.472,0,1
1,home_improvement,0.062,1220.33,150000,24.21,779,36434,1,0,1225,0.016,0,1
1,other,0.111,425.92,38000,24.57,714,38169,0,0,9960,0.266,0,1
1,debt_consolidation,0.111,365.7,67000,20.88,789,37681,1,0,20001,0.198,0,1
1,credit_card,0.101,193.81,50000,6.12,679,40299,1,0,3962,0.435,0,1
1,credit_card,0.131,202.34,125000,1.16,674,35827,0,1,2959,0.673,1,1
1,debt_consolidation,0.101,1292.01,30000,4.88,699,35400,0,1,1682,0.251,0,1
1,debt_consolidation,0.075,481.87,75000,13.18,799,39326,2,0,0,0,0,1
1,credit_card,0.081,125.5,16800,7.14,759,38838,1,0,2244,0.088,0,1
1,home_improvement,0.081,62.75,65000,22.4,729,36220,1,0,9980,0.605,0,1
1,debt_consolidation,0.096,513.13,40622,21,734,39356,0,0,4441,0.548,0,1
1,debt_consolidation,0.258,293.39,60000,19.32,669,40756,0,1,4315,0.204,0,1
1,debt_consolidation,0.111,360.39,75000,5.18,719,35096,0,1,10737,0.551,0,1
1,credit_card,0.297,804.09,80000,35.72,679,37257,0,0,21574,0.527,0,1
1,debt_consolidation,0.081,407.86,60000,8.64,789,38869,0,0,906,0.015,0,1
1,medical,0.194,147.48,35686.32,29.84,684,38169,1,0,20,0.002,0,1
1,debt_consolidation,0.111,641.6,45000,12.32,794,39083,0,0,0,0,0,1
1,credit_card,0.075,559.59,84000,6.33,679,32203,0,0,20322,0.426,0,1
1,moving,0.219,152.46,27000,48.62,714,38869,0,0,10439,0.705,0,1
1,debt_consolidation,0.106,455.44,56000,19.12,719,38961,0,0,15460,0.854,0,1
1,debt_consolidation,0.165,106.16,47000,5.85,669,36404,0,2,3748,0.446,0,1
1,credit_card,0.053,505.86,130000,24.47,784,32905,0,0,116378,0.363,0,1
1,debt_consolidation,0.068,1077.99,80000,10.95,714,38534,2,0,1460,0.041,0,1
1,other,0.194,553.04,173900,12.99,674,35674,1,0,29081,0.966,0,1
1,debt_consolidation,0.053,361.33,47000,1.17,789,40940,0,0,758,0.012,0,1
1,debt_consolidation,0.081,150.6,46600,28.41,794,38412,2,0,2432,0.088,0,1
1,debt_consolidation,0.068,615.99,86400,5.56,724,34790,0,0,16960,0.87,1,1
1,car,0.185,218.28,52000,0.58,674,38961,1,1,1724,0.073,0,1
1,credit_card,0.106,975.93,225000,16.18,704,35125,2,0,21721,0.337,1,1
1,small_business,0.096,841.64,173600,1.56,774,35827,0,0,9802,0.367,0,1
1,debt_consolidation,0.268,455.98,60000,18.38,704,38991,0,1,9159,0.615,0,1
1,debt_consolidation,0.062,366.1,56000,21.69,769,36281,0,0,5956,0.203,0,1
1,credit_card,0.248,292.58,50000,5.06,679,36495,0,0,6457,0.85,0,1
1,debt_consolidation,0.165,804.45,130000,22.33,694,36039,0,0,4244,0.262,0,1
1,credit_card,0.131,227.84,65000,5.63,679,37469,2,0,4901,0.205,1,1
1,debt_consolidation,0.081,784.34,128000,15.13,739,38596,0,0,19621,0.347,0,1
1,small_business,0.111,653.03,65000,12.5,759,40575,0,0,2822,0.208,0,1
1,medical,0.081,395.31,108555,19.99,764,37104,0,1,3711,0.173,0,1
1,home_improvement,0.111,491.44,125000,18.69,774,39845,1,0,0,0,0,1
1,debt_consolidation,0.14,984.74,70000,27.84,669,38353,1,1,855,0.111,1,1
1,debt_consolidation,0.194,502.51,82000,27.13,679,35339,0,0,16692,0.542,0,1
1,major_purchase,0.075,248.71,57600,9.15,704,38687,0,0,3621,0.193,0,1
1,debt_consolidation,0.062,640.68,159120,14.93,709,38292,0,0,22115,0.468,0,1
1,major_purchase,0.081,627.47,135000,12.17,739,34639,0,0,16503,0.234,1,1
1,debt_consolidation,0.068,236.66,160000,9.59,764,38231,0,0,23853,0.51,0,1
1,vacation,0.053,180.67,170000,8.24,794,38961,0,0,16486,0.203,0,1
1,debt_consolidation,0.175,878.71,59000,33.44,789,38412,1,0,17854,0.58,0,1
1,debt_consolidation,0.111,294.87,42000,44.14,689,40817,0,0,723,0.056,0,1
1,credit_card,0.068,308,55000,56.27,749,37226,0,0,32355,0.586,0,1
1,home_improvement,0.062,122.04,75000,12.56,789,37834,0,0,1889,0.085,0,1
1,other,0.175,502.12,56000,15.77,674,37987,2,0,8571,0.312,0,1
1,debt_consolidation,0.258,241.14,65000,22.75,669,37561,0,3,2064,0.625,0,1
1,debt_consolidation,0.165,212.31,63000,25.35,679,29799,2,1,11712,0.42,1,1
1,credit_card,0.081,238.44,69000,10,704,37803,0,0,5354,0.187,0,1
1,debt_consolidation,0.111,196.58,48400,35.23,734,34912,0,0,24821,0.937,0,1
1,debt_consolidation,0.062,427.27,65000,22.49,739,38412,0,0,31727,0.318,0,1
1,debt_consolidation,0.268,729.56,96000,8.21,664,35735,0,3,17437,0.49,0,1
1,home_improvement,0.096,38.49,60000,3.16,779,39173,0,0,5766,0.048,0,1
1,credit_card,0.062,109.83,18000,5.87,749,41699,0,0,3076,0.23,0,1
1,credit_card,0.081,313.74,65000,11.02,759,37926,1,0,8565,0.283,0,1
1,credit_card,0.204,1307.7,80000,20.1,679,41456,1,0,22258,0.668,0,1
1,debt_consolidation,0.175,251.06,93000,13.23,674,33117,0,6,2531,0.633,0,1
1,other,0.096,48.11,35000,19.99,724,37865,0,0,411,0.206,0,1
1,credit_card,0.081,188.24,36000,19.53,669,40969,3,0,4955,0.774,0,1
1,credit_card,0.131,101.17,55125,21.25,704,40422,1,0,6086,0.479,0,1
1,debt_consolidation,0.145,588.47,25000,29.28,724,38047,0,0,8569,0.216,1,1
1,home_improvement,0.053,361.33,196000,8.77,779,37987,1,0,7672,0.14,0,1
1,debt_consolidation,0.096,420.82,38000,9.7,769,32295,0,0,10790,0.346,0,1
1,debt_consolidation,0.175,215.33,32000,34.96,669,38961,0,0,8459,0.457,0,1
1,debt_consolidation,0.101,193.81,85000,3.97,694,38565,1,0,7181,0.252,0,1
1,debt_consolidation,0.219,445.36,34000,23.33,719,39539,0,0,5107,0.357,0,1
1,house,0.287,473.58,44208,35.8,674,35431,1,0,14836,0.749,1,1
1,house,0.111,196.58,63000,19.16,664,38231,0,0,3361,0.303,0,1
1,debt_consolidation,0.096,801.76,116600,11.47,704,37226,0,2,13224,0.4,0,1
1,credit_card,0.229,984.66,79000,11.85,689,36800,0,1,21411,0.915,0,1
1,moving,0.14,68.39,30216,6.59,694,40299,0,0,2138,0.148,0,1
1,debt_consolidation,0.204,667.79,82000,15.38,704,39965,0,0,13567,0.417,1,1
1,debt_consolidation,0.14,782.34,73000,9.47,689,36495,0,0,17747,0.802,0,1
1,debt_consolidation,0.185,410.23,27000,15.11,719,42095,1,0,5570,0.223,0,1
1,home_improvement,0.068,308,208000,14.75,814,40513,0,0,411,0.01,0,1
1,credit_card,0.081,94.12,36000,15.33,749,37347,0,0,6063,0.15,0,1
1,home_improvement,0.101,484.51,150000,14.1,684,37803,2,0,18638,0.678,0,1
1,credit_card,0.101,255.38,100000,9.11,739,38657,1,0,10921,0.127,1,1
1,debt_consolidation,0.053,210.78,45000,21.57,744,38718,0,0,9404,0.351,0,1
1,other,0.111,65.53,36000,11.2,689,33329,1,0,8391,0.341,1,1
1,debt_consolidation,0.068,1077.99,60000,21.3,784,39295,0,0,5864,0.093,0,1
1,debt_consolidation,0.068,295.68,47000,13.56,794,38108,2,0,3983,0.128,0,1
1,debt_consolidation,0.258,536.91,61000,24.49,669,38718,0,0,7118,0.346,0,1
1,debt_consolidation,0.131,429.97,64435,13.48,664,39114,0,0,9246,0.856,0,1
1,other,0.081,1254.94,150000,3.38,804,37408,1,0,677,0.047,0,1
1,credit_card,0.175,251.06,70000,15.79,669,40422,0,0,6521,0.386,0,1
1,debt_consolidation,0.075,279.8,38000,26.41,684,37742,0,0,3532,0.098,1,1
1,debt_consolidation,0.165,123.85,60000,11.22,684,40299,0,0,1676,0.21,0,1
1,other,0.101,744.86,65000,6.55,724,32264,0,1,16318,0.389,0,1
1,home_improvement,0.062,274.58,101400,14.65,789,38596,0,0,2660,0.052,0,1
1,other,0.081,627.47,120000,1.79,784,36800,0,0,11152,0.158,0,1
1,credit_card,0.165,245.04,42000,19.71,704,33239,1,2,7935,0.129,0,1
1,credit_card,0.239,979.12,140800,24.08,684,39661,0,1,22123,0.509,0,1
1,credit_card,0.204,269.02,25000,17.47,719,40422,0,0,1561,0.082,0,1
1,debt_consolidation,0.053,752.76,142000,23.59,739,34001,0,0,66989,0.631,0,1
1,credit_card,0.096,577.27,85000,14.94,714,40026,0,0,15838,0.187,0,1
1,debt_consolidation,0.194,553.04,49440,25.85,694,41365,0,0,13453,0.58,0,1
1,home_improvement,0.145,206.59,64000,29.66,679,41122,0,0,25269,0.868,0,1
1,debt_consolidation,0.068,154,46000,16.04,769,38991,0,0,4600,0.291,0,1
1,moving,0.204,427.39,71600,16.16,679,38473,0,0,12287,0.418,0,1
1,debt_consolidation,0.145,578.44,53000,11.16,664,33695,0,0,12712,0.77,1,1
1,credit_card,0.287,1105.01,65000,58.98,679,38047,0,0,35923,0.679,0,1
1,other,0.175,179.44,40000,27.42,694,40148,0,0,8736,0.543,1,1
1,home_improvement,0.062,76.28,52000,25.83,809,36557,0,0,2360,0.081,0,1
1,debt_consolidation,0.155,593.4,100000,12.24,674,38657,1,0,8388,0.699,0,1
1,debt_consolidation,0.101,258.41,36000,38.63,724,39722,0,0,9128,0.589,0,1
1,debt_consolidation,0.121,232.94,47500,17.16,694,39479,0,0,7919,0.769,0,1
